date,hole,method,mode,P(TM),P(rpr),P(nd),P(issl)
2018-07-06,161,6.0,0.0,0.09071729957804882,0.07592934352770744,0.0002387976435168687,0.042127401042682366
2018-07-07,161,6.0,0.0,0.09071729957804882,0.07606116530466497,0.00024396430874104548,0.04220418194902423
2018-07-08,161,6.0,0.0,0.09071729957804882,0.0761929870816225,0.00024913097396522224,0.04228096285536609
2018-07-09,161,6.0,0.0,0.09001406469759884,0.07632480885858003,0.0002502791217928169,0.04235774376170795
2018-07-10,161,6.0,0.0,0.09001406469759884,0.07645663063553762,0.00025142726962041175,0.04243452466804978
2018-07-11,161,6.0,0.0,0.09001406469759884,0.07632480885858003,0.00024970504787901935,0.042511305574391645
2018-07-12,161,6.0,0.0,0.09071729957804882,0.0761929870816225,0.00024798282613762716,0.042588086480733506
2018-07-13,161,6.0,0.0,0.09071729957804882,0.07606116530466497,0.00024798282613762716,0.04266486738707537
2018-07-14,161,6.0,0.0,0.09071729957804882,0.07592934352770744,0.00024798282613762716,0.04274164829341723
2018-07-15,161,6.0,0.0,0.09071729957804882,0.07592934352770744,0.00024798282613762716,0.04281842919975909
2018-07-16,161,6.0,0.0,0.09001406469759884,0.07592934352770744,0.00024970504787901935,0.04289521010610095
2018-07-17,161,6.0,0.0,0.09001406469759884,0.07592934352770744,0.00025142726962041153,0.042971991012442784
2018-07-18,161,6.0,0.0,0.09001406469759884,0.07592934352770744,0.00025314949136180393,0.043048771918784645
2018-07-19,161,6.0,0.0,0.09071729957804882,0.07606116530466497,0.0002542976391893986,0.043125552825126506
2018-07-20,161,6.0,0.0,0.09071729957804882,0.0761929870816225,0.00025372356527560125,0.04320233373146837
2018-07-21,161,6.0,0.0,0.0914205344584988,0.07632480885858003,0.0002531494913618037,0.04327911463781023
2018-07-22,161,6.0,0.0,0.0914205344584988,0.07645663063553762,0.0002508531957066142,0.04335589554415209
2018-07-23,161,6.0,0.0,0.09071729957804882,0.07645663063553762,0.000249130973965222,0.04343267645049395
2018-07-24,161,6.0,0.0,0.09071729957804882,0.07645663063553762,0.0002474087522238296,0.043509457356835785
2018-07-25,161,6.0,0.0,0.09071729957804882,0.07645663063553762,0.000249130973965222,0.043586238263177646
2018-07-26,161,6.0,0.0,0.09071729957804882,0.07645663063553762,0.00025372356527560125,0.04366301916951951
2018-07-27,161,6.0,2.0,0.0914205344584988,0.07645663063553762,0.0002583161565859807,0.04373980007586137
2018-07-28,161,6.0,0.0,0.09212376933894878,0.07645663063553762,0.00026118652615496774,0.04381658098220323
2018-07-29,161,6.0,0.0,0.0914205344584988,0.07645663063553762,0.0002606124522411704,0.04389336188854509
2018-07-30,161,6.0,0.0,0.0914205344584988,0.07645663063553762,0.000258890230499778,0.04397014279488695
2018-07-31,161,6.0,0.0,0.09071729957804882,0.07632480885858003,0.0002577420826721834,0.044046923701228785
2018-02-01,170,6.0,1.0,0.0759493670885992,0.07549621483198973,0.000256435569626989,0.044123704607570646
2018-02-02,170,6.0,1.0,0.06188466947959955,0.0739708485557666,0.0002532484696228033,0.044181290287327035
2018-02-03,170,6.0,1.0,0.04781997187059991,0.0717487100299107,0.0002481807826596259,0.04421968074049795
2018-02-04,170,6.0,1.0,0.033755274261600264,0.06896162103137957,0.00024065843482365965,0.044238875967083396
2018-02-05,170,6.0,1.0,0.033755274261600264,0.06617453203284843,0.00023313608698769363,0.044238875967083396
2018-02-06,170,6.0,1.0,0.033755274261600264,0.06338744303431729,0.0002256137391517274,0.044238875967083396
2018-02-07,170,6.0,1.0,0.033755274261600264,0.06060035403578615,0.00021809139131576116,0.044238875967083396
2018-02-08,170,6.0,1.0,0.033755274261600264,0.05781326503725501,0.00021056904347979504,0.044238875967083396
2018-02-09,170,6.0,1.0,0.033755274261600264,0.05502617603872384,0.0002030466956438287,0.044238875967083396
2018-02-10,170,6.0,1.0,0.033755274261600264,0.05223908704019273,0.00019552434780786268,0.044238875967083396
2018-02-11,170,6.0,1.0,0.033755274261600264,0.04945199804166156,0.00018800199997189655,0.043660619766196285
2018-02-12,170,6.0,1.0,0.033755274261600264,0.04666490904313042,0.0001804796521359302,0.04250410736442206
2018-02-13,170,6.0,1.0,0.033755274261600264,0.04387782004459925,0.00017295730429996408,0.040769338761760726
2018-02-14,170,6.0,1.0,0.033755274261600264,0.041090731046068085,0.00016543495646399807,0.03845631395821228
2018-02-15,170,6.0,1.0,0.033755274261600264,0.039000414297169717,0.00015791260862803194,0.036721545355550944
2018-02-16,170,6.0,1.0,0.033755274261600264,0.037606869797904174,0.00015039026079206581,0.03556503295377672
2018-02-17,170,6.0,1.0,0.033755274261600264,0.036910097548271376,0.00014286791295609947,0.03498677675288961
2018-02-18,170,6.0,1.0,0.033755274261600264,0.036910097548271376,0.00013534556512013335,0.03498677675288961
2018-02-19,170,6.0,1.0,0.033755274261600264,0.036910097548271376,0.0001278232172841671,0.03498677675288961
2018-02-20,170,6.0,1.0,0.033755274261600264,0.03693776384713901,0.00012030086944820088,0.03498677675288961
2018-02-21,170,6.0,1.0,0.033755274261600264,0.03699309644487431,0.00011277852161223475,0.03498677675288961
2018-02-22,170,6.0,1.0,0.033755274261600264,0.03707609534147724,0.00010525617377626863,0.03498677675288961
2018-02-23,170,6.0,1.0,0.033755274261600264,0.03718676053694778,9.773382594030228e-05,0.03498677675288961
2018-02-24,170,6.0,1.0,0.033755274261600264,0.03729742573241829,9.021147810433627e-05,0.03498677675288961
2018-02-25,170,6.0,1.0,0.033755274261600264,0.037408090927888854,8.268913026836992e-05,0.03498677675288961
2018-02-26,170,6.0,1.0,0.033755274261600264,0.03751875612335939,7.51667824324038e-05,0.03498677675288961
2018-02-27,170,6.0,1.0,0.033755274261600264,0.03762942131882993,6.764443459643767e-05,0.03498677675288961
2018-02-28,170,6.0,1.0,0.033755274261600264,0.03774008651430047,6.012208676047144e-05,0.03498677675288961
2018-03-01,170,6.0,1.0,0.033755274261600264,0.03785075170977098,5.259973892450531e-05,0.03498677675288961
2018-03-02,170,6.0,1.0,0.033755274261600264,0.037961416905241546,4.695797804753069e-05,0.03498677675288961
2018-03-03,170,6.0,1.0,0.033755274261600264,0.038072082100712085,4.319680412954768e-05,0.03498677675288961
2018-03-04,170,6.0,1.0,0.033755274261600264,0.03818274729618265,4.189029108435361e-05,0.03498677675288961
2018-03-05,170,6.0,1.0,0.033755274261600264,0.03829341249165319,4.246436499815104e-05,0.03498677675288961
2018-03-06,170,6.0,1.0,0.033755274261600264,0.0384040776871237,4.246436499815104e-05,0.03498677675288961
2018-03-07,170,6.0,1.0,0.033755274261600264,0.038514742882594266,3.8445847601569134e-05,0.03498677675288961
2018-03-08,170,6.0,1.0,0.033755274261600264,0.03862540807806478,3.3853256291189906e-05,0.03498677675288961
2018-03-09,170,6.0,1.0,0.033755274261600264,0.038736073273535315,2.9260664980810462e-05,0.03498677675288961
2018-03-10,170,6.0,1.0,0.033755274261600264,0.03884673846900588,3.9019921515366564e-05,0.03498677675288961
2018-03-11,170,6.0,1.0,0.033755274261600264,0.03895740366447642,5.2797695446504464e-05,0.03498677675288961
2018-03-12,170,6.0,1.0,0.033755274261600264,0.039068068859946986,6.657546937764247e-05,0.03498677675288961
2018-03-13,170,6.0,1.0,0.033755274261600264,0.0391787340554175,7.977916939498316e-05,0.03498677675288961
2018-03-14,170,6.0,1.0,0.033755274261600264,0.03928939925088806,7.920509548118584e-05,0.03498677675288961
2018-03-15,170,6.0,1.0,0.033755274261600264,0.039400064446358574,7.86310215673884e-05,0.03498677675288961
2018-03-16,170,6.0,1.0,0.033755274261600264,0.039510729641829084,6.485324763625029e-05,0.03498677675288961
2018-03-17,170,6.0,1.0,0.033755274261600264,0.03962139483729962,5.164954761890971e-05,0.03498677675288961
2018-03-18,170,6.0,1.0,0.033755274261600264,0.03973206003277016,3.8445847601569026e-05,0.03498677675288961
2018-03-19,170,6.0,1.0,0.033755274261600264,0.0398427252282407,6.944583894662973e-05,0.03498677675288961
2018-03-20,170,6.0,1.0,0.033755274261600264,0.039953390423711266,0.00011364953030903113,0.03498677675288961
2018-03-21,170,6.0,1.0,0.033755274261600264,0.040064055619181804,0.00015785322167143252,0.03498677675288961
2018-03-22,170,6.0,1.0,0.033755274261600264,0.04017472081465237,0.0002020569130338338,0.03498677675288961
2018-03-23,170,6.0,1.0,0.033755274261600264,0.04028538601012288,0.00020894579999940275,0.03498677675288961
2018-03-24,170,6.0,1.0,0.033755274261600264,0.04039605120559342,0.00020779765217180779,0.03498677675288961
2018-03-25,170,6.0,1.0,0.033755274261600264,0.04050671640106393,0.00020664950434421303,0.03498677675288961
2018-03-26,170,6.0,1.0,0.033755274261600264,0.040617381596534496,0.00020550135651661828,0.03498677675288961
2018-03-27,170,6.0,1.0,0.033755274261600264,0.040728046792005035,0.00019861246955104933,0.03498677675288961
2018-03-28,170,6.0,1.0,0.033755274261600264,0.0408387119874756,0.00020664950434421325,0.03498677675288961
2018-03-29,170,6.0,1.0,0.033755274261600264,0.04094937718294614,0.00024339023482724794,0.03498677675288961
2018-03-30,170,6.0,1.0,0.033755274261600264,0.04106004237841668,0.00028013096531028284,0.03498677675288961
2018-03-31,170,6.0,1.0,0.033755274261600264,0.041170707573887216,0.00031572354796572267,0.03498677675288961
2018-04-01,170,6.0,1.0,0.033755274261600264,0.04128137276935773,0.0003375383566900248,0.03498677675288961
2018-04-02,170,6.0,1.0,0.033755274261600264,0.04139203796482824,0.00033064946972445586,0.03498677675288961
2018-04-03,170,6.0,1.0,0.033755274261600264,0.041502703160298804,0.0002910383696724337,0.03498677675288961
2018-04-04,170,6.0,1.0,0.033755274261600264,0.041613368355769315,0.0002583161565859809,0.0396128263599865
2018-04-05,170,6.0,1.0,0.033755274261600264,0.04172403355123985,0.00023248283046509687,0.044238875967083396
2018-04-06,170,6.0,1.0,0.033755274261600264,0.04183469874671042,0.00020664950434421303,0.04886492557418032
2018-04-07,170,6.0,1.0,0.033755274261600264,0.04194536394218096,0.00021124209565459226,0.05349097518127721
2018-04-08,170,6.0,1.0,0.033755274261600264,0.042056029137651524,0.00020894579999940265,0.05349097518127721
2018-04-09,170,6.0,1.0,0.033755274261600264,0.042166694333122035,0.00020664950434421292,0.05349097518127721
2018-04-10,170,6.0,1.0,0.033755274261600264,0.0422773595285926,0.00020377913477522577,0.05349097518127721
2018-04-11,170,6.0,1.0,0.033755274261600264,0.04238802472406311,0.00019631617389585928,0.05349097518127721
2018-04-12,170,6.0,1.0,0.033755274261600264,0.04249868991953365,0.00018885321301649269,0.05349097518127721
2018-04-13,170,6.0,1.0,0.033755274261600264,0.042609355115004216,0.0001813902521371262,0.05349097518127721
2018-04-14,170,6.0,1.0,0.033755274261600264,0.042720020310474754,0.00016646433037839333,0.05349097518127721
2018-04-15,170,6.0,1.0,0.033755274261600264,0.04283068550594532,0.00016703840429219065,0.05349097518127721
2018-04-16,170,6.0,1.0,0.033755274261600264,0.04294135070141583,0.0001676124782059882,0.05349097518127721
2018-04-17,170,6.0,1.0,0.033755274261600264,0.04305201589688637,0.00016876062603358305,0.05349097518127721
2018-04-18,170,6.0,1.0,0.033755274261600264,0.04316268109235691,0.00017794580865434183,0.05349097518127721
2018-04-19,170,6.0,1.0,0.033755274261600264,0.04327334628782742,0.00017851988256813937,0.05349097518127721
2018-04-20,170,6.0,1.0,0.033755274261600264,0.04338401148329796,0.00017909395648193702,0.05349097518127721
2018-04-21,170,6.0,1.0,0.033755274261600264,0.04349467667876847,0.00017851988256813959,0.05349097518127721
2018-04-22,170,6.0,1.0,0.033755274261600264,0.043605341874239034,0.00017794580865434205,0.05349097518127721
2018-04-23,170,6.0,1.0,0.033755274261600264,0.04371600706970957,0.000184834695619911,0.05349097518127721
2018-04-24,170,6.0,1.0,0.033755274261600264,0.04382667226518014,0.000184834695619911,0.05349097518127721
2018-04-25,170,6.0,1.0,0.033755274261600264,0.04393733746065068,0.00018540876953370843,0.05349097518127721
2018-04-27,170,6.0,1.0,0.033755274261600264,0.044048002656121216,0.00018598284344750597,0.05349097518127721
2018-04-28,170,6.0,1.0,0.033755274261600264,0.044158667851591754,0.00017909395648193702,0.05349097518127721
2018-04-29,170,6.0,1.0,0.033755274261600264,0.044269333047062265,0.00017909395648193702,0.05349097518127721
2018-04-30,170,6.0,1.0,0.033755274261600264,0.04437999824253283,0.00017909395648193702,0.05349097518127721
2018-05-01,170,6.0,1.0,0.033755274261600264,0.04449066343800337,0.00016474210863700147,0.05349097518127721
2018-05-02,170,6.0,1.0,0.033755274261600264,0.044601328633473936,0.00014924211296447106,0.05349097518127721
2018-05-03,170,6.0,1.0,0.033755274261600264,0.044711993828944474,0.00013374211729194076,0.05349097518127721
2018-05-04,170,6.0,1.0,0.033755274261600264,0.044822659024414985,0.00011824212161941046,0.05349097518127721
2018-05-05,170,6.0,1.0,0.033755274261600264,0.04493332421988555,0.00011709397379181571,0.05349097518127721
2018-05-06,170,6.0,1.0,0.033755274261600264,0.04504398941535606,0.00012398286075738477,0.05349097518127721
2018-05-07,170,6.0,1.0,0.033755274261600264,0.04515465461082657,0.00013087174772295383,0.05349097518127721
2018-05-08,170,6.0,1.0,0.033755274261600264,0.04526531980629714,0.00013776063468852278,0.05349097518127721
2018-05-09,170,6.0,1.0,0.033755274261600264,0.04537598500176765,0.00014522359556788926,0.05349097518127721
2018-05-10,170,6.0,1.0,0.033755274261600264,0.04548665019723819,0.00015326063036105318,0.05349097518127721
2018-05-11,170,6.0,1.0,0.033755274261600264,0.045597315392708754,0.000161297665154217,0.05349097518127721
2018-05-12,170,6.0,1.0,0.033755274261600264,0.04570798058817929,0.0001693346999473807,0.05349097518127721
2018-05-13,170,6.0,1.0,0.033755274261600264,0.04581864578364986,0.00017679766082674708,0.05349097518127721
2018-05-14,170,6.0,1.0,0.033755274261600264,0.04592931097912037,0.00017679766082674708,0.05349097518127721
2018-05-15,170,6.0,1.0,0.033755274261600264,0.04603997617459091,0.00015096433470586314,0.05349097518127721
2018-05-16,170,6.0,1.0,0.033755274261600264,0.046150641370061446,0.0001251310085849793,0.05349097518127721
2018-05-17,170,6.0,1.0,0.033755274261600264,0.046261306565531984,9.929768246409536e-05,0.05349097518127721
2018-05-18,170,6.0,1.0,0.033755274261600264,0.04637197176100255,7.346435634321142e-05,0.05349097518127721
2018-05-19,170,6.0,1.0,0.033755274261600264,0.04648263695647309,6.657546937764247e-05,0.05349097518127721
2018-05-20,170,6.0,1.0,0.033755274261600264,0.046593302151943655,5.9686582412073414e-05,0.05349097518127721
2018-05-21,170,6.0,1.0,0.033755274261600264,0.046703967347414166,5.2797695446504464e-05,0.05349097518127721
2018-05-22,170,6.0,1.0,0.033755274261600264,0.046814632542884704,4.5908808480935514e-05,0.05349097518127721
2018-05-23,170,6.0,1.0,0.033755274261600264,0.046925297738355215,4.5908808480935514e-05,0.05349097518127721
2018-05-24,170,6.0,1.0,0.033755274261600264,0.04703596293382575,4.5908808480935514e-05,0.05349097518127721
2018-05-25,170,6.0,1.0,0.033755274261600264,0.04714662812929629,4.5908808480935514e-05,0.05349097518127721
2018-05-26,170,6.0,1.0,0.033755274261600264,0.0472572933247668,4.5908808480935514e-05,0.05349097518127721
2018-05-27,170,6.0,1.0,0.033755274261600264,0.04736795852023737,4.5908808480935514e-05,0.05349097518127721
2018-05-28,170,6.0,1.0,0.033755274261600264,0.04747862371570791,4.5908808480935514e-05,0.05349097518127721
2018-05-29,170,6.0,1.0,0.033755274261600264,0.04758928891117847,4.5908808480935514e-05,0.05349097518127721
2018-05-30,170,6.0,1.0,0.033755274261600264,0.04769995410664901,4.5908808480935514e-05,0.05349097518127721
2018-05-31,170,6.0,1.0,0.033755274261600264,0.04781061930211952,4.5908808480935514e-05,0.05349097518127721
2018-06-01,170,6.0,1.0,0.033755274261600264,0.04792128449759009,5.279769544650468e-05,0.05349097518127721
2018-06-02,170,6.0,1.0,0.033755274261600264,0.0480319496930606,5.279769544650468e-05,0.05349097518127721
2018-06-03,170,6.0,1.0,0.033755274261600264,0.04814261488853114,5.279769544650468e-05,0.05349097518127721
2018-06-04,170,6.0,1.0,0.033755274261600264,0.048253280084001704,5.279769544650468e-05,0.05349097518127721
2018-06-05,170,6.0,1.0,0.033755274261600264,0.04836394527947224,0.00010503842160206989,0.05349097518127721
2018-06-06,170,6.0,1.0,0.033755274261600264,0.04847461047494281,0.00016416803472320426,0.05349097518127721
2018-06-07,170,6.0,1.0,0.033755274261600264,0.04858527567041332,0.00022329764784433863,0.05349097518127721
2018-06-08,170,6.0,1.0,0.033755274261600264,0.048695940865883885,0.000282427260965473,0.05349097518127721
2018-06-09,170,6.0,1.0,0.033755274261600264,0.048806606061354396,0.0002818531870516757,0.05349097518127721
2018-06-10,170,6.0,1.0,0.033755274261600264,0.04891727125682491,0.0002812791131378779,0.05349097518127721
2018-06-11,170,6.0,1.0,0.033755274261600264,0.049027936452295445,0.0002807050392240804,0.05349097518127721
2018-06-12,170,6.0,1.0,0.033755274261600264,0.049138601647765984,0.00028013096531028284,0.05349097518127721
2018-06-13,170,6.0,1.0,0.033755274261600264,0.04924926684323652,0.00028013096531028284,0.05349097518127721
2018-06-14,170,6.0,1.0,0.033755274261600264,0.04935993203870709,0.0002807050392240804,0.05349097518127721
2018-06-15,170,6.0,1.0,0.033755274261600264,0.04947059723417763,0.00028816800010344687,0.05349097518127721
2018-06-16,170,6.0,1.0,0.033755274261600264,0.04958126242964819,0.0002887420740172444,0.05349097518127721
2018-06-17,170,6.0,1.0,0.033755274261600264,0.049691927625118704,0.00028931614793104195,0.05349097518127721
2018-06-18,170,6.0,1.0,0.033755274261600264,0.04980259282058924,0.00028931614793104195,0.05349097518127721
2018-06-19,170,6.0,1.0,0.033755274261600264,0.04991325801605975,0.000282427260965473,0.05349097518127721
2018-06-20,170,6.0,1.0,0.033755274261600264,0.05002392321153032,0.00027553837399990383,0.05349097518127721
2018-06-21,170,6.0,1.0,0.033755274261600264,0.05013458840700086,0.00027553837399990383,0.05349097518127721
2018-06-22,170,6.0,1.0,0.033755274261600264,0.050245253602471424,0.00027553837399990383,0.05349097518127721
2018-06-23,170,6.0,1.0,0.033755274261600264,0.05035591879794196,0.00027553837399990383,0.05349097518127721
2018-06-24,170,6.0,1.0,0.033755274261600264,0.05046658399341247,0.000282427260965473,0.05349097518127721
2018-06-25,170,6.0,1.0,0.033755274261600264,0.05057724918888304,0.00028931614793104195,0.05349097518127721
2018-06-26,170,6.0,1.0,0.033755274261600264,0.05068791438435355,0.000292186517500029,0.05349097518127721
2018-06-27,170,6.0,1.0,0.033755274261600264,0.05079857957982406,0.0003117050305691414,0.05349097518127721
2018-06-28,170,6.0,1.0,0.033755274261600264,0.050909244775294626,0.0003312235436382536,0.05349097518127721
2018-06-29,170,6.0,1.0,0.033755274261600264,0.05101990997076514,0.0003191679914485077,0.05349097518127721
2018-06-30,170,6.0,1.0,0.033755274261600264,0.051130575166235676,0.0003180198436209128,0.05349097518127721
2018-07-01,170,6.0,1.0,0.033755274261600264,0.05124124036170624,0.0003002235522931928,0.05349097518127721
2018-07-02,170,6.0,1.0,0.033755274261600264,0.05135190555717678,0.00028242726096547256,0.05349097518127721
2018-07-03,170,6.0,1.0,0.033755274261600264,0.051462570752647346,0.00028816800010344687,0.05349097518127721
2018-07-04,170,6.0,1.0,0.033755274261600264,0.05157323594811786,0.000278982817482688,0.05349097518127721
2018-07-05,170,6.0,1.0,0.033755274261600264,0.05168390114358842,0.0002766865218274985,0.05349097518127721
2018-07-06,170,6.0,1.0,0.033755274261600264,0.051794566339058934,0.00027439022617230897,0.05349097518127721
2018-07-07,170,6.0,1.0,0.033755274261600264,0.05190523153452947,0.0002732420783447141,0.05349097518127721
2018-07-08,170,6.0,1.0,0.033755274261600264,0.05201589673000004,0.0002801309653102833,0.05349097518127721
2018-07-09,170,6.0,1.0,0.033755274261600264,0.05212656192547058,0.00023994579134446357,0.05349097518127721
2018-07-10,170,6.0,1.0,0.033755274261600264,0.05223722712094114,0.0001997606173786442,0.05349097518127721
2018-07-11,170,6.0,1.0,0.033755274261600264,0.052347892316411654,0.0001595754434128248,0.05349097518127721
2018-07-12,170,6.0,1.0,0.033755274261600264,0.05245855751188219,0.00011939026944700543,0.05349097518127721
2018-07-13,170,6.0,1.0,0.033755274261600264,0.05256922270735273,0.00011939026944700543,0.05349097518127721
2018-07-14,170,6.0,1.0,0.033755274261600264,0.05267988790282324,0.00011824212161941057,0.05349097518127721
2018-07-15,170,6.0,1.0,0.033755274261600264,0.05279055309829378,0.00011709397379181582,0.05349097518127721
2018-07-16,170,6.0,1.0,0.033755274261600264,0.05290121829376429,0.00015670507384383766,0.05349097518127721
2018-07-17,170,6.0,1.0,0.033755274261600264,0.05301188348923486,0.0001963161738958596,0.05349097518127721
2018-07-18,170,6.0,1.0,0.033755274261600264,0.053122548684705395,0.00022961246089611004,0.05349097518127721
2018-07-19,170,6.0,1.0,0.033755274261600264,0.05323321388017596,0.00027037170877572685,0.05349097518127721
2018-07-20,170,6.0,1.0,0.033755274261600264,0.0533438790756465,0.000269223560948132,0.05349097518127721
2018-07-21,170,6.0,1.0,0.033755274261600264,0.05345454427111701,0.0002680754131205371,0.05349097518127721
2018-07-22,170,6.0,1.0,0.033755274261600264,0.05356520946658758,0.00028185318705167524,0.05349097518127721
2018-07-23,170,6.0,1.0,0.033755274261600264,0.05367587466205809,0.0002807050392240804,0.05349097518127721
2018-07-24,170,6.0,1.0,0.033755274261600264,0.053786539857528654,0.000281853187051675,0.05349097518127721
2018-07-25,170,6.0,1.0,0.033755274261600264,0.05389720505299919,0.0002830013348792699,0.05349097518127721
2018-07-26,170,6.0,1.0,0.033755274261600264,0.05400787024846976,0.00027668652182749804,0.05349097518127721
2018-07-27,170,6.0,1.0,0.033755274261600264,0.0541185354439403,0.0002703717087757264,0.05349097518127721
2018-07-28,170,6.0,1.0,0.033755274261600264,0.05422920063941081,0.00026290874789636014,0.05349097518127721
2018-07-29,170,6.0,1.0,0.033755274261600264,0.05433986583488137,0.00025544578701699365,0.05349097518127721
2018-07-30,170,6.0,1.0,0.033755274261600264,0.054450531030351884,0.00024798282613762716,0.05349097518127721
2018-07-31,170,6.0,1.0,0.033755274261600264,0.054561196225822395,0.00024798282613762716,0.05349097518127721
2018-02-01,176,6.0,0.0,0.025316455696200477,0.05467186142129296,0.0002480818043986265,0.05002143797595454
2018-02-02,176,6.0,0.0,0.01687763713080069,0.05475486031789584,0.0002482797609206257,0.04655190077063184
