date,hole,method,mode,P(TM),P(rpr),P(nd),P(issl)
2018-02-01,1,6,2,,,,75.0
2018-02-02,1,6,2,,,,75.0
2018-02-03,1,6,2,,,,75.0
2018-02-04,1,6,2,,,,75.0
2018-02-05,1,6,2,,,,75.0
2018-02-06,1,6,2,,,,75.0
2018-02-07,1,6,2,,,,75.0
2018-02-08,1,6,2,,,,75.0
2018-02-09,1,6,2,,,,75.0
2018-02-10,1,6,2,,,,75.0
2018-02-11,1,6,2,,,,75.0
2018-02-12,1,6,2,,,,75.0
2018-02-13,1,6,2,,,,75.0
2018-02-14,1,6,2,,,,75.0
2018-02-15,1,6,2,,,,75.0
2018-02-16,1,6,2,,,,75.0
2018-02-17,1,6,2,,,,75.0
2018-02-18,1,6,2,,,,75.0
2018-02-19,1,6,2,,,,75.0
2018-02-20,1,6,2,,,,75.0
2018-02-21,1,6,2,,,,75.0
2018-02-22,1,6,2,,,,75.0
2018-02-23,1,6,2,,,,75.0
2018-02-24,1,6,2,,,,75.0
2018-02-25,1,6,2,,,,75.0
2018-02-26,1,6,2,,,,75.0
2018-02-27,1,6,2,,,,75.0
2018-02-28,1,6,2,,,,75.0
2018-03-01,1,6,2,,,53.2,75.0
2018-03-02,1,6,2,,,53.2,75.0
2018-03-03,1,6,2,,,53.2,75.0
2018-03-04,1,6,2,,,53.2,75.0
2018-03-05,1,6,2,,,53.2,75.0
2018-03-06,1,6,2,,,53.0,75.0
2018-03-07,1,6,2,,,53.0,75.0
2018-03-08,1,6,2,,,53.0,75.0
2018-03-09,1,6,2,,,54.2,75.0
2018-03-10,1,6,2,,,52.4,75.0
2018-03-11,1,6,2,,,52.4,75.0
2018-03-12,1,6,2,,,,75.0
2018-03-13,1,6,2,,,,75.0
2018-03-14,1,6,2,,,,75.0
2018-03-15,1,6,2,,,,75.0
2018-03-16,1,6,2,,,,75.0
2018-03-17,1,6,2,,,,75.0
2018-03-18,1,6,2,,,,75.0
2018-03-19,1,6,2,,,,75.0
2018-03-20,1,6,2,,,,75.0
2018-03-21,1,6,2,,,,75.0
2018-03-22,1,6,2,,,,75.0
2018-03-23,1,6,2,,,,75.0
2018-03-24,1,6,2,,,,75.0
2018-03-25,1,6,2,,,,72.0
2018-03-26,1,6,2,,,,72.0
2018-03-27,1,6,2,,,,72.0
2018-03-28,1,6,2,,,,72.0
2018-03-29,1,6,2,,,,72.0
2018-03-30,1,6,2,,,,72.0
2018-03-31,1,6,2,,,,72.0
2018-04-01,1,6,2,,,57.4,72.0
2018-04-02,1,6,2,,,57.4,72.0
2018-04-03,1,6,2,,,57.4,72.0
2018-04-04,1,6,2,,,57.4,72.0
2018-04-05,1,6,2,,,57.1,72.0
2018-04-06,1,6,2,,,57.1,72.0
2018-04-07,1,6,2,,,57.1,72.0
2018-04-08,1,6,2,,,57.1,72.0
2018-04-09,1,6,2,,,57.1,72.0
2018-04-10,1,6,2,,,57.2,72.0
2018-04-11,1,6,2,,,57.2,72.0
2018-04-12,1,6,2,,,57.2,72.0
2018-04-13,1,6,2,,,55.9,72.0
2018-04-14,1,6,2,,,55.9,72.0
2018-04-15,1,6,2,,,55.9,72.0
2018-04-16,1,6,2,,,55.9,72.0
2018-04-17,1,6,2,,,55.9,72.0
2018-04-18,1,6,2,,,55.9,72.0
2018-04-19,1,6,2,,,68.3,72.0
2018-04-20,1,6,2,,,68.3,72.0
2018-04-21,1,6,2,,,66.3,72.0
2018-04-22,1,6,2,,,66.3,72.0
2018-04-23,1,6,2,,,66.3,72.0
2018-04-24,1,6,2,,,64.8,72.0
2018-04-25,1,6,2,,,64.8,72.0
2018-04-27,1,6,2,,,65.4,72.0
2018-04-28,1,6,2,,,65.4,72.0
2018-04-29,1,6,2,,,65.4,72.0
2018-04-30,1,6,2,,,65.4,72.0
2018-05-01,1,6,2,,,66.8,72.0
2018-05-02,1,6,2,,,65.4,72.0
2018-05-03,1,6,2,,,65.4,72.0
2018-05-04,1,6,2,,,65.4,72.0
2018-05-05,1,6,2,,,65.4,72.0
2018-05-06,1,6,2,,,65.2,72.0
2018-05-07,1,6,2,,,65.2,72.0
2018-05-08,1,6,2,,,65.2,72.0
2018-05-09,1,6,2,,,65.2,72.0
2018-05-10,1,6,2,,,65.2,72.0
2018-05-11,1,6,2,,,65.2,72.0
2018-05-12,1,6,2,,,65.2,72.0
2018-05-13,1,6,2,,,65.2,72.0
2018-05-14,1,6,2,,,65.3,72.0
2018-05-15,1,6,2,,,52.2,72.0
2018-05-16,1,6,2,,,52.2,72.0
2018-05-17,1,6,2,,,52.2,72.0
2018-05-18,1,6,2,,,51.7,72.0
2018-05-19,1,6,2,,,51.7,72.0
2018-05-20,1,6,2,,,51.7,72.0
2018-05-21,1,6,2,,,51.8,72.0
2018-05-22,1,6,2,,,51.8,72.0
2018-05-23,1,6,2,,,51.8,72.0
2018-05-24,1,6,2,,,51.8,72.0
2018-05-25,1,6,2,,,51.9,72.0
2018-05-26,1,6,2,,,51.9,72.0
2018-05-27,1,6,2,,,51.9,72.0
2018-05-28,1,6,2,,,51.9,72.0
2018-05-29,1,6,2,,,52.1,72.0
2018-05-30,1,6,2,,,52.1,72.0
2018-05-31,1,6,2,,,52.1,72.0
2018-06-01,1,6,2,,,52.1,72.0
2018-06-02,1,6,2,,,52.1,72.0
2018-06-03,1,6,2,,,52.1,72.0
2018-06-04,1,6,2,,,52.1,72.0
2018-06-05,1,6,2,,,50.0,72.0
2018-06-06,1,6,2,,,50.0,72.0
2018-06-07,1,6,2,,,50.2,72.0
2018-06-08,1,6,2,,,50.2,72.0
2018-06-09,1,6,2,,,50.5,72.0
2018-06-10,1,6,2,,,50.5,72.0
2018-06-11,1,6,2,,,50.5,72.0
2018-06-12,1,6,2,,,50.5,72.0
2018-06-13,1,6,2,,,50.5,72.0
2018-06-14,1,6,2,,,50.6,72.0
2018-06-15,1,6,2,,,50.6,72.0
2018-06-16,1,6,2,,,50.6,72.0
2018-06-17,1,6,2,,,50.6,72.0
2018-06-18,1,6,2,,,50.7,72.0
2018-06-19,1,6,2,,,50.7,72.0
2018-06-20,1,6,2,,,43726.0,72.0
2018-06-21,1,6,2,,,43516.0,72.0
2018-06-22,1,6,2,,,43544.0,72.0
2018-06-23,1,6,2,,,43544.0,72.0
2018-06-24,1,6,2,,,43544.0,72.0
2018-06-25,1,6,2,,,43726.0,72.0
2018-06-26,1,6,2,,,43726.0,72.0
2018-06-27,1,6,2,,,43726.0,72.0
2018-06-28,1,6,2,,,43726.0,72.0
2018-06-29,1,6,2,,,43544.0,72.0
2018-06-30,1,6,2,,,43726.0,72.0
2018-07-01,1,6,2,,,43484.0,
2018-07-02,1,6,2,,,43672.0,
2018-07-03,1,6,2,,,43672.0,
2018-07-04,1,6,2,,,43672.0,
2018-07-05,1,6,2,,,43734.0,
2018-07-06,1,6,2,,,43734.0,
2018-07-07,1,6,2,,,43552.0,
2018-07-08,1,6,2,,,43552.0,
2018-07-09,1,6,2,,,43549.0,
2018-07-10,1,6,2,,,43549.0,
2018-07-11,1,6,2,,,43549.0,
2018-07-12,1,6,2,,,43549.0,
2018-07-13,1,6,2,,,43520.0,
2018-07-14,1,6,2,,,43578.0,
2018-07-15,1,6,2,,,43578.0,
2018-07-16,1,6,2,,,43578.0,
2018-07-17,1,6,2,,,43670.0,
2018-07-18,1,6,2,,,43578.0,
2018-07-19,1,6,2,,,43670.0,
2018-07-20,1,6,2,,,43670.0,
2018-07-21,1,6,2,,,43640.0,
2018-07-22,1,6,2,,,43640.0,
2018-07-23,1,6,2,,,43645.0,
2018-07-24,1,6,2,,,43645.0,
2018-07-25,1,6,2,,,43645.0,
2018-07-26,1,6,2,,,43614.0,
2018-07-27,1,6,2,,,43707.0,
2018-07-28,1,6,2,,,43493.0,
2018-07-29,1,6,2,,,43493.0,
2018-07-30,1,6,2,,,43493.0,
2018-07-31,1,6,2,,,43493.0,
2018-02-01,1006-2,0,0,,,,76.3
2018-02-02,1006-2,0,0,,,,76.3
2018-02-03,1006-2,0,0,,,,76.3
2018-02-04,1006-2,0,0,,,,76.3
2018-02-05,1006-2,0,0,,,,76.3
2018-02-06,1006-2,0,0,,,,76.3
2018-02-07,1006-2,0,0,,,,76.3
2018-02-08,1006-2,0,0,,,,76.3
2018-02-09,1006-2,0,0,,,,76.3
2018-02-10,1006-2,0,0,,,,76.3
2018-02-11,1006-2,0,0,,,,76.3
2018-02-12,1006-2,0,0,,,,76.3
2018-02-13,1006-2,0,0,,,,76.3
2018-02-14,1006-2,0,0,,,,76.3
2018-02-15,1006-2,0,0,,,,76.3
2018-02-16,1006-2,0,0,,,,76.3
2018-02-17,1006-2,0,0,,,,76.3
2018-02-18,1006-2,0,0,,,,76.3
2018-02-19,1006-2,0,0,,,,76.3
2018-02-20,1006-2,0,0,,,,76.3
2018-02-21,1006-2,0,0,,,,76.3
2018-02-22,1006-2,0,0,,,,76.3
2018-02-23,1006-2,0,0,,,,76.3
2018-02-24,1006-2,0,0,,,,76.3
2018-02-25,1006-2,0,0,,,,76.3
2018-02-26,1006-2,0,0,,,,76.3
2018-02-27,1006-2,0,0,,,,76.3
2018-02-28,1006-2,0,0,,,,76.3
2018-05-05,1006-2,0,0,,,,76.3
2018-05-06,1006-2,0,0,,,,76.3
2018-05-07,1006-2,0,0,,,,76.3
2018-05-08,1006-2,0,0,,,,76.3
2018-05-09,1006-2,0,0,,,,76.3
2018-05-10,1006-2,0,0,,,,76.3
2018-05-11,1006-2,0,0,,,,76.3
2018-05-12,1006-2,0,0,,,,76.3
2018-05-13,1006-2,0,0,,,,76.3
2018-05-14,1006-2,0,0,,,,76.3
2018-05-15,1006-2,0,0,,,,76.3
2018-05-16,1006-2,0,0,,,,76.3
2018-05-17,1006-2,0,0,,,,76.3
2018-05-18,1006-2,0,0,,,,76.3
2018-05-19,1006-2,0,0,,,,76.3
2018-05-20,1006-2,0,0,,,,80.7
2018-05-21,1006-2,0,0,,,,80.7
2018-05-22,1006-2,0,0,,,,80.7
2018-05-23,1006-2,0,0,,,,80.7
2018-05-24,1006-2,0,0,,,,80.7
2018-05-25,1006-2,0,0,,,,80.7
2018-05-26,1006-2,0,0,,,,80.7
2018-05-27,1006-2,0,0,,,,80.7
2018-05-28,1006-2,0,0,,,,80.7
2018-05-29,1006-2,0,0,,,,80.7
2018-05-30,1006-2,0,0,,,,80.7
2018-05-31,1006-2,0,0,,,,80.7
2018-06-01,1006-2,0,0,,,,80.7
2018-06-02,1006-2,0,0,,,,80.7
2018-06-03,1006-2,0,0,,,,80.7
2018-06-04,1006-2,0,0,,,,80.7
2018-06-05,1006-2,0,0,,,,80.7
2018-06-06,1006-2,0,0,,,,80.7
2018-06-07,1006-2,0,0,,,,80.7
2018-06-08,1006-2,0,0,,,,73.4
2018-06-09,1006-2,0,0,,,,73.4
2018-06-10,1006-2,0,0,,,,73.4
2018-06-11,1006-2,0,0,,,,73.4
2018-06-12,1006-2,0,0,,,,73.4
2018-06-13,1006-2,0,0,,,,73.4
2018-06-14,1006-2,0,0,,,,73.4
2018-06-15,1006-2,0,0,,,,73.4
2018-06-16,1006-2,0,0,,,,73.4
2018-06-17,1006-2,0,0,,,,73.4
2018-06-18,1006-2,0,0,,,,73.4
2018-06-19,1006-2,0,0,,,,73.4
2018-06-20,1006-2,0,0,,,,73.4
2018-06-21,1006-2,0,0,,,,73.4
2018-06-22,1006-2,0,0,,,,73.4
2018-06-23,1006-2,0,0,,,,73.4
2018-06-24,1006-2,0,0,,,,73.4
2018-06-25,1006-2,0,0,,,,73.4
2018-06-26,1006-2,0,0,,,,73.4
2018-06-27,1006-2,0,0,,,,73.4
2018-06-28,1006-2,0,0,,,,73.4
2018-06-29,1006-2,0,0,,,,73.4
2018-06-30,1006-2,0,0,,,,73.4
2018-07-01,1006-2,0,0,,,,73.4
2018-07-02,1006-2,0,0,,,,73.4
2018-07-03,1006-2,0,0,,,,73.4
2018-07-04,1006-2,0,0,,,,73.4
2018-07-05,1006-2,0,0,,,,73.4
2018-07-06,1006-2,0,0,,,,73.4
2018-07-07,1006-2,0,0,,,,73.4
2018-07-08,1006-2,0,0,,,,73.4
2018-07-09,1006-2,0,0,,,,73.4
2018-07-10,1006-2,0,0,,,,73.4
2018-07-11,1006-2,0,0,,,,73.4
2018-07-12,1006-2,0,0,,,,61.9
2018-07-13,1006-2,0,0,,,,61.9
2018-07-14,1006-2,0,0,,,,61.9
2018-07-15,1006-2,0,0,,,,61.9
2018-07-16,1006-2,0,0,,,,61.9
2018-07-17,1006-2,0,0,,,,61.9
2018-07-18,1006-2,0,0,,,,61.9
2018-07-19,1006-2,0,0,,,,61.9
2018-07-20,1006-2,0,0,,,,61.9
2018-07-21,1006-2,0,0,,,,61.9
2018-07-22,1006-2,0,0,,,,61.9
2018-07-23,1006-2,0,0,,,,61.9
2018-07-24,1006-2,0,0,,,,61.9
2018-07-25,1006-2,0,0,,,,61.9
2018-07-26,1006-2,0,0,,,,61.9
2018-07-27,1006-2,0,0,,,,61.9
2018-07-28,1006-2,0,0,,,,61.9
2018-07-29,1006-2,0,0,,,,61.9
2018-07-30,1006-2,0,0,,,,61.9
2018-07-31,1006-2,0,0,,,,61.9
2018-02-01,1009-2,3,0,,,,
2018-02-02,1009-2,3,0,,,,
2018-02-03,1009-2,3,0,,,,
2018-02-04,1009-2,3,0,,,,
2018-02-05,1009-2,3,0,,,,
2018-02-06,1009-2,3,0,,,,
2018-02-07,1009-2,3,0,,,,
2018-02-08,1009-2,3,0,,,,
2018-02-09,1009-2,3,0,,,,
2018-02-10,1009-2,3,0,,,,
2018-02-11,1009-2,3,0,,,,
2018-02-12,1009-2,3,0,,,,
2018-02-13,1009-2,3,0,,,,
2018-02-14,1009-2,3,0,,,,
2018-02-15,1009-2,3,0,,,,
2018-02-16,1009-2,3,0,,,,
2018-02-17,1009-2,3,0,,,,
2018-02-18,1009-2,3,0,,,,
2018-02-19,1009-2,3,0,,,,
2018-02-20,1009-2,3,0,,,,
2018-02-21,1009-2,3,0,,,,
2018-02-22,1009-2,3,0,,,,
2018-02-23,1009-2,3,0,,,,
2018-02-24,1009-2,3,0,,,,
2018-02-25,1009-2,3,0,,,,
2018-02-26,1009-2,3,0,,,,
2018-02-27,1009-2,3,0,,,,
2018-02-28,1009-2,3,0,,,,
2018-02-01,101,6,1,,82.8,,105.0
2018-02-02,101,6,1,,82.8,,105.0
2018-02-03,101,6,1,,82.8,,105.0
2018-02-04,101,6,1,,82.0,,105.0
2018-02-05,101,6,1,,82.0,,105.0
2018-02-06,101,6,1,,81.0,,105.0
2018-02-07,101,6,1,,81.0,,105.0
2018-02-08,101,6,1,,81.1,,105.0
2018-02-09,101,6,1,,81.1,,105.0
2018-02-10,101,6,1,,81.2,,105.0
2018-02-11,101,6,1,,81.1,,105.0
2018-02-12,101,6,1,,81.1,,105.0
2018-02-13,101,6,1,,81.2,,105.0
2018-02-14,101,6,1,,80.2,,105.0
2018-02-15,101,6,1,,80.2,,105.0
2018-02-16,101,6,1,,80.2,,105.0
2018-02-17,101,6,1,,81.2,,105.0
2018-02-18,101,6,1,,81.2,,105.0
2018-02-19,101,6,1,,81.2,,105.0
2018-02-20,101,6,1,,81.2,,105.0
2018-02-21,101,6,1,,81.2,,105.0
2018-02-22,101,6,1,,81.2,,105.0
2018-02-23,101,6,1,,81.2,,105.0
2018-02-24,101,6,1,,82.2,,105.0
2018-02-25,101,6,1,,65.2,,105.0
2018-02-26,101,6,1,,64.8,,105.0
2018-02-27,101,6,1,,64.8,,105.0
2018-02-28,101,6,1,,64.8,,105.0
2018-03-01,101,6,0,,64.8,56.9,105.0
2018-03-02,101,6,2,,64.8,56.9,105.0
2018-03-03,101,6,2,,74.8,67.0,105.0
2018-03-04,101,6,2,,74.7,66.7,105.0
2018-03-05,101,6,2,,74.7,66.7,105.0
2018-03-06,101,6,2,,61.7,58.1,105.0
2018-03-07,101,6,2,,61.7,58.1,105.0
2018-03-08,101,6,2,,61.7,58.2,105.0
2018-03-09,101,6,2,,61.7,57.9,105.0
2018-03-10,101,6,2,,61.7,57.6,105.0
2018-03-11,101,6,2,,62.1,58.4,105.0
2018-03-12,101,6,2,,62.1,58.4,105.0
2018-03-13,101,6,2,,62.1,58.4,105.0
2018-03-14,101,6,2,,62.1,58.4,105.0
2018-03-16,101,6,2,,75.1,67.7,105.0
2018-03-17,101,6,2,,75.1,67.7,105.0
2018-03-18,101,6,2,,74.9,67.3,105.0
2018-03-19,101,6,2,,74.9,67.3,105.0
2018-03-20,101,6,2,,62.9,68.3,105.0
2018-03-21,101,6,2,,62.9,68.3,105.0
2018-03-23,101,6,2,,82.9,71.9,105.0
2018-03-24,101,6,2,,73.9,66.3,105.0
2018-03-25,101,6,2,,73.9,66.3,105.0
2018-03-26,101,6,2,,73.9,66.3,105.0
2018-03-27,101,6,2,,73.9,66.3,105.0
2018-03-28,101,6,2,,67.9,61.9,105.0
2018-03-29,101,6,2,,67.9,61.9,105.0
2018-03-30,101,6,1,,67.9,61.9,105.0
2018-03-31,101,6,1,,67.9,61.9,105.0
2018-04-01,101,6,1,,69.9,63.9,
2018-04-02,101,6,1,,69.9,63.9,
2018-04-03,101,6,1,,69.9,63.9,
2018-04-04,101,6,1,,63.9,60.5,
2018-04-05,101,6,1,,63.9,60.5,
2018-04-06,101,6,1,,63.9,60.5,
2018-04-07,101,6,1,,63.9,60.5,
2018-04-08,101,6,1,,61.9,58.1,
2018-04-09,101,6,1,,61.9,58.1,
2018-04-10,101,6,0,,61.9,58.1,
2018-04-11,101,6,0,,61.9,58.1,
2018-04-12,101,6,0,,61.9,58.5,
2018-04-13,101,6,0,,61.9,58.5,
2018-04-14,101,6,0,,61.9,58.5,
2018-04-15,101,6,0,,61.7,57.2,
2018-04-16,101,6,0,,61.7,57.2,
2018-04-17,101,6,0,,61.7,57.2,
2018-04-18,101,6,0,,61.7,57.9,
2018-04-19,101,6,0,,61.7,57.9,
2018-04-20,101,6,0,,61.7,57.9,
2018-04-21,101,6,0,,61.7,57.9,
2018-04-22,101,6,0,,61.7,57.9,
2018-04-23,101,6,0,,61.7,57.9,
2018-04-24,101,6,0,,61.7,57.7,
2018-04-25,101,6,0,,61.7,57.9,
2018-04-26,101,6,0,,61.7,58.0,
2018-04-27,101,6,0,,61.7,58.0,
2018-04-28,101,6,0,,61.7,58.0,
2018-04-29,101,6,0,,61.7,58.0,
2018-04-30,101,6,0,,61.7,58.0,
2018-05-01,101,6,0,,61.7,58.2,
2018-05-02,101,6,0,,61.7,58.2,
2018-05-03,101,6,0,,61.7,58.2,
2018-05-04,101,6,0,,61.7,58.3,
2018-05-05,101,6,0,,61.7,58.3,
2018-05-06,101,6,0,,61.7,58.2,
2018-05-07,101,6,0,,61.7,58.2,
2018-05-08,101,6,0,,61.7,58.2,
2018-05-09,101,6,0,,61.7,58.2,
2018-05-10,101,6,0,,61.7,58.2,
2018-05-11,101,6,0,,61.7,58.2,
2018-05-12,101,6,0,,61.7,58.2,
2018-05-13,101,6,0,,61.7,58.2,
2018-05-14,101,6,0,,61.7,58.2,
2018-05-15,101,6,0,,61.7,58.7,
2018-05-16,101,6,0,,61.7,58.7,
2018-05-17,101,6,0,,61.7,58.7,
2018-05-18,101,6,0,,61.7,58.7,
2018-05-19,101,6,0,,61.7,58.4,
2018-05-20,101,6,0,,61.7,58.4,
2018-05-21,101,6,0,,61.7,58.4,
2018-05-22,101,6,0,,61.7,58.4,
2018-05-23,101,6,0,,61.7,58.4,
2018-05-24,101,6,0,,61.7,58.4,
2018-05-25,101,6,0,,61.7,58.4,
2018-05-26,101,6,0,,61.6,58.3,
2018-05-27,101,6,2,,61.6,58.3,
2018-05-28,101,6,2,,61.6,58.3,
2018-05-29,101,6,2,,61.6,57.9,
2018-05-30,101,6,2,,61.6,57.9,
2018-05-31,101,6,2,,61.6,57.9,
2018-06-01,101,6,2,,61.6,57.9,
2018-06-02,101,6,2,,61.6,57.9,
2018-06-03,101,6,2,,61.6,57.8,
2018-06-04,101,6,2,,61.6,57.9,
2018-06-05,101,6,2,,61.6,58.2,
2018-06-06,101,6,2,,61.6,58.2,
2018-06-07,101,6,2,,61.7,58.2,
2018-06-08,101,6,2,,61.7,58.2,
2018-06-09,101,6,2,,61.7,58.0,
2018-06-10,101,6,2,,61.7,58.0,
2018-06-11,101,6,2,,61.6,57.8,
2018-06-12,101,6,2,,61.6,57.8,
2018-06-13,101,6,2,,61.6,57.8,
2018-06-14,101,6,2,,61.6,57.8,
2018-06-15,101,6,2,,61.6,57.8,
2018-06-16,101,6,2,,61.6,58.1,
2018-06-17,101,6,2,,62.0,58.1,
2018-06-18,101,6,2,,61.6,57.9,
2018-06-19,101,6,2,,61.6,57.9,
2018-06-20,101,6,2,,61.6,57.9,
2018-06-21,101,6,2,,61.6,58.2,
2018-06-22,101,6,2,,61.6,58.2,
2018-06-23,101,6,2,,61.6,58.5,
2018-06-24,101,6,2,,61.6,58.5,
2018-06-25,101,6,2,,61.6,58.5,
2018-06-26,101,6,2,,61.6,58.2,
2018-06-27,101,6,2,,61.6,57.9,
2018-06-28,101,6,2,,61.6,57.9,
2018-06-29,101,6,2,,61.6,58.4,
2018-06-30,101,6,2,,61.6,58.2,
2018-07-01,101,6,2,,61.5,58.0,
2018-07-02,101,6,2,,61.5,58.3,
2018-07-03,101,6,2,,61.5,58.0,
2018-07-04,101,6,2,,61.5,58.0,
2018-07-05,101,6,2,,61.5,58.0,
2018-07-06,101,6,2,,61.5,57.3,
2018-07-07,101,6,2,,61.5,57.3,
2018-07-08,101,6,2,,61.5,57.3,
2018-07-09,101,6,2,,61.5,56.9,
2018-07-10,101,6,2,,61.5,56.9,
2018-07-11,101,6,2,,61.5,58.9,
2018-07-12,101,6,2,,61.5,58.9,
2018-07-13,101,6,2,,61.5,57.9,
2018-07-14,101,6,2,,61.4,57.8,
2018-07-15,101,6,2,,61.4,56.8,
2018-07-16,101,6,2,,61.4,57.8,
2018-07-17,101,6,2,,,57.8,
2018-07-18,101,6,2,,,56.8,
2018-07-19,101,6,2,,,56.8,
2018-07-20,101,6,2,,,56.8,
2018-07-21,101,6,2,,,57.8,
2018-07-22,101,6,2,,,60.8,
2018-07-23,101,6,2,,,58.8,
2018-07-24,101,6,2,,,57.8,
2018-07-25,101,6,2,,,58.9,
2018-07-26,101,6,2,,,57.9,
2018-07-27,101,6,2,,,56.2,
2018-07-28,101,6,2,,,57.2,
2018-07-29,101,6,2,,,57.2,
2018-07-30,101,6,2,,,56.2,
2018-07-31,101,6,2,,,56.2,
2018-02-01,1012,5,1,,,,94.7
2018-02-02,1012,5,1,,,,94.7
2018-02-03,1012,5,1,,,,94.7
2018-02-04,1012,5,1,,,,94.7
2018-02-05,1012,5,1,,,,94.7
2018-02-06,1012,5,1,,,,94.7
2018-02-07,1012,5,1,,,,94.7
2018-02-08,1012,5,1,,,,94.7
2018-02-09,1012,5,1,,,,94.7
2018-02-10,1012,5,1,,,,94.7
2018-02-11,1012,5,1,,,,94.7
2018-02-12,1012,5,1,,,,94.7
2018-02-13,1012,5,1,,,,94.7
2018-02-14,1012,5,1,,,,94.7
2018-02-15,1012,5,1,,,,94.7
2018-02-16,1012,5,1,,,,94.7
2018-02-17,1012,5,1,,,,93.2
2018-02-18,1012,5,1,,,,93.2
2018-02-19,1012,5,1,,,,93.2
2018-02-20,1012,5,1,,,,93.2
2018-02-21,1012,5,1,,,,93.2
2018-02-22,1012,5,1,,,,93.2
2018-02-23,1012,5,1,,,,93.2
2018-02-24,1012,5,1,,,,93.2
2018-02-25,1012,5,1,,,,93.2
2018-02-26,1012,5,1,,,,93.2
2018-02-27,1012,5,1,,,,93.2
2018-02-28,1012,5,1,,,,93.2
2018-05-05,1012,5,1,,,,93.2
2018-05-06,1012,5,1,,,,93.2
2018-05-07,1012,5,1,,,,93.2
2018-05-08,1012,5,1,,,,93.2
2018-05-09,1012,5,1,,,,93.2
2018-05-10,1012,5,1,,,,88.9
2018-05-11,1012,5,1,,,,88.9
2018-05-12,1012,5,1,,,,88.9
2018-05-13,1012,5,1,,,,88.9
2018-05-14,1012,5,1,,,,88.9
2018-05-15,1012,5,1,,,,88.9
2018-05-16,1012,5,1,,,,88.9
2018-05-17,1012,5,1,,,,88.9
2018-05-18,1012,5,1,,,,88.9
2018-05-19,1012,5,1,,,,88.9
2018-05-20,1012,5,1,,,,88.9
2018-05-21,1012,5,1,,,,88.9
2018-05-22,1012,5,1,,,,88.9
2018-05-23,1012,5,1,,,,88.9
2018-05-24,1012,5,1,,,,88.9
2018-05-25,1012,5,1,,,,88.9
2018-05-26,1012,5,1,,,,88.9
2018-05-27,1012,5,1,,,,88.9
2018-05-28,1012,5,1,,,,88.9
2018-05-29,1012,5,1,,,,88.9
2018-05-30,1012,5,1,,,,88.9
2018-05-31,1012,5,1,,,,88.9
2018-06-01,1012,5,1,,,,88.9
2018-06-02,1012,5,1,,,,88.9
2018-06-03,1012,5,1,,,,88.9
2018-06-04,1012,5,1,,,,88.9
2018-06-05,1012,5,1,,,,88.9
2018-06-06,1012,5,1,,,,88.9
2018-06-07,1012,5,1,,,,88.9
2018-06-08,1012,5,1,,,,88.9
2018-06-09,1012,5,1,,,,88.9
2018-06-10,1012,5,1,,,,88.9
2018-06-11,1012,5,1,,,,88.9
2018-06-12,1012,5,1,,,,88.9
2018-06-13,1012,5,1,,,,81.1
2018-06-14,1012,5,1,,,,81.1
2018-06-15,1012,5,1,,,,81.1
2018-06-16,1012,5,1,,,,81.1
2018-06-17,1012,5,1,,,,81.1
2018-06-18,1012,5,1,,,,81.1
2018-06-19,1012,5,1,,,,81.1
2018-06-20,1012,5,1,,,,81.1
2018-06-21,1012,5,1,,,,81.1
2018-06-22,1012,5,1,,,,81.1
2018-06-23,1012,5,1,,,,81.1
2018-06-24,1012,5,1,,,,81.1
2018-06-25,1012,5,1,,,,81.1
2018-06-26,1012,5,1,,,,81.1
2018-06-27,1012,5,1,,,,81.1
2018-06-28,1012,5,1,,,,81.1
2018-06-29,1012,5,1,,,,81.1
2018-06-30,1012,5,1,,,,81.1
2018-07-01,1012,5,1,,,,81.1
2018-07-02,1012,5,1,,,193.2,81.1
2018-07-03,1012,5,1,,,193.2,81.1
2018-07-04,1012,5,1,,,193.2,81.1
2018-07-05,1012,5,1,,,194.5,81.1
2018-07-07,1012,5,1,,,194.5,81.1
2018-07-08,1012,5,1,,,194.5,81.1
2018-07-09,1012,5,1,,,194.5,81.1
2018-07-10,1012,5,1,,,194.5,81.1
2018-07-11,1012,5,1,,,194.5,81.1
2018-07-12,1012,5,1,,,194.5,81.1
2018-07-13,1012,5,1,,,194.5,81.1
2018-07-14,1012,5,1,,,194.5,81.1
2018-07-15,1012,5,1,,,194.5,81.1
2018-07-16,1012,5,1,,,194.5,81.1
2018-07-17,1012,5,1,,,194.5,73.4
2018-07-18,1012,5,1,,,194.5,73.4
2018-07-19,1012,5,1,,,194.5,73.4
2018-07-20,1012,5,1,,,194.5,73.4
2018-07-21,1012,5,1,,,194.5,73.4
2018-07-22,1012,5,1,,,194.5,73.4
2018-07-23,1012,5,1,,,194.5,73.4
2018-07-24,1012,5,1,,,194.5,73.4
2018-07-25,1012,5,1,,,194.5,73.4
2018-07-26,1012,5,1,,,194.5,73.4
2018-07-27,1012,5,1,,,194.5,73.4
2018-07-28,1012,5,1,,,194.5,73.4
2018-07-29,1012,5,1,,,194.5,73.4
2018-07-30,1012,5,1,,,194.5,73.4
2018-07-31,1012,5,1,,,,
2018-02-01,1014-1,0,1,,,,57.1
2018-02-02,1014-1,0,1,,,,57.1
2018-02-03,1014-1,0,1,,,,57.1
2018-02-04,1014-1,0,1,,,,57.1
2018-02-05,1014-1,0,1,,,,57.1
2018-02-06,1014-1,0,1,,,,57.1
