Скважина:Дата замера:Способ эксплуатации:Режим:Рпр(ТМ):Рзаб(Рпр):Рзаб(Нд):Рзаб(иссл)
406:01.01.2018::ПКВ::45.7:35:50
406:02.01.2018::ПКВ::45.7:36:50
406:03.01.2018::ПКВ::45.7:36:50
406:04.01.2018::ПКВ::45.7:36:50
406:05.01.2018::ПКВ::45.7:36:50
406:06.01.2018::ПКВ::45.7:36:50
406:07.01.2018::ПКВ::45.7:35.8:50
406:08.01.2018::ПКВ::45.7:35.2:50
406:09.01.2018::ПКВ::45.7:35.2:50
406:10.01.2018::ПКВ::45.7:35.1:50
406:11.01.2018::ПКВ::45.7:35.1:50
406:12.01.2018::ПКВ::45.7:35.1:50
406:13.01.2018::ПКВ::46:36.1:50
406:14.01.2018::ПКВ::46:36.1:50
406:15.01.2018::ПКВ::46:36.1:50
406:16.01.2018::ПКВ::46:36.1:50
406:17.01.2018::ПКВ::46:36.1:50
406:18.01.2018::ПКВ::46:36.1:50
406:19.01.2018::ПКВ::46:36.1:50
406:20.01.2018::ПКВ::46:36.1:50
406:21.01.2018::ПКВ::46:36.1:50
406:22.01.2018::ПКВ::46:36.1:50
406:23.01.2018::ПКВ::46:37:50
406:24.01.2018::ПКВ::46:37:50
406:25.01.2018::ПКВ::46:37:50
406:26.01.2018::ПКВ::46:36.1:50
406:27.01.2018::ПКВ::46:36.9:50
406:28.01.2018::ПКВ:0:46:36.9:50
406:29.01.2018::ПКВ:0:46:36.9:50
406:30.01.2018::ПКВ:0:46:36.9:50
406:31.01.2018::ПКВ:0:46:36.9:50
406:01.02.2018:Электропогружным насосом:ПКВ:0:46::50
406:02.02.2018:Электропогружным насосом:ПКВ:0:46::50
406:03.02.2018:Электропогружным насосом:ПКВ:0:45.9::50
406:04.02.2018:Электропогружным насосом:ПКВ:0:46::50
406:05.02.2018:Электропогружным насосом:ПКВ:0:46::50
406:06.02.2018:Электропогружным насосом:ПКВ:0:46::50
406:07.02.2018:Электропогружным насосом:ПКВ:0:46::50
406:08.02.2018:Электропогружным насосом:ПКВ:0:46::50
406:09.02.2018:Электропогружным насосом:ПКВ:0:46::50
406:10.02.2018:Электропогружным насосом:ПКВ:18:44::50
406:11.02.2018:Электропогружным насосом:ПКВ:88:44::50
406:12.02.2018:Электропогружным насосом:ПКВ:33:44::50
406:13.02.2018:Электропогружным насосом:ПКВ:33:44::50
406:14.02.2018:Электропогружным насосом:ПКВ:33:44.1::50
406:15.02.2018:Электропогружным насосом:ПКВ:33:44.1::50
406:16.02.2018:Электропогружным насосом:ПКВ:33:44.1::50
406:17.02.2018:Электропогружным насосом:ПКВ:33:43.1::50
406:18.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:19.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:20.02.2018:Электропогружным насосом:ПКВ:33:43.1::50
406:21.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:22.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:23.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:24.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:25.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:26.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:27.02.2018:Электропогружным насосом:ПКВ:33:43.1::50
406:28.02.2018:Электропогружным насосом:ПКВ:32:43.1::50
406:01.03.2018:Электропогружным насосом:ПКВ:32:43:34.6:50
406:02.03.2018:Электропогружным насосом:ПКВ:32:43:34.6:50
406:04.03.2018:По НКТ с пакером:ПКВ:32:::
406:05.03.2018:По НКТ с пакером:ПКВ::::
406:06.03.2018:По НКТ с пакером:ПКВ::::
406:07.03.2018:По НКТ с пакером:ПКВ::::
406:08.03.2018:По НКТ с пакером:ПКВ::::
406:09.03.2018:По НКТ с пакером:ПКВ::::
406:10.03.2018:По НКТ с пакером:ПКВ::::
406:11.03.2018:По НКТ с пакером:ПКВ::::
406:12.03.2018:По НКТ с пакером:ПКВ::::
406:13.03.2018:По НКТ с пакером:ПКВ::::
406:14.03.2018:По НКТ с пакером:ПКВ::::
406:15.03.2018:По НКТ с пакером:ПКВ::::
406:16.03.2018:По НКТ с пакером:ПКВ::::
406:17.03.2018:По НКТ с пакером:ПКВ::::
406:18.03.2018:По НКТ с пакером:ПКВ::::
406:19.03.2018:По НКТ с пакером:ПКВ::::
406:20.03.2018:По НКТ с пакером:ПКВ::::
406:21.03.2018:По НКТ с пакером:ПКВ::::
406:22.03.2018:По НКТ с пакером:ПКВ::::
406:23.03.2018:По НКТ с пакером:ПКВ::::
406:24.03.2018:По НКТ с пакером:ПКВ::::
406:25.03.2018:По НКТ с пакером:ПКВ::::
406:26.03.2018:По НКТ с пакером:ПКВ::::
406:27.03.2018:По НКТ с пакером:ПКВ::::
406:28.03.2018:По НКТ с пакером:ПКВ::::
406:29.03.2018:По НКТ с пакером:ПКВ::::
406:30.03.2018:По НКТ с пакером:ПКВ::::
406:31.03.2018:По НКТ с пакером:ПКВ::::
409:01.01.2018::ПКВ::44:35.4:39
409:02.01.2018::ПКВ::44:34.8:39
409:03.01.2018::ПКВ::44:35.4:39
409:04.01.2018::ПКВ::44:35.4:39
409:05.01.2018::ПКВ::44:35.4:39
409:06.01.2018::ПКВ::44:35.5:39
409:07.01.2018::ПКВ::44:35.5:39
409:08.01.2018::ПКВ::44:35.5:39
409:09.01.2018::ПКВ::44:35.5:39
409:10.01.2018::ПКВ::44:35:39
409:11.01.2018::ПКВ::44:35:39
409:12.01.2018::ПКВ::44:37.6:39
409:13.01.2018::ПКВ::44:38.1:39
409:14.01.2018::ПКВ::44:38.1:39
409:15.01.2018::ПКВ::44:38.1:39
409:16.01.2018::ПКВ::44:38.1:39
409:17.01.2018::ПКВ::44:35:39
409:18.01.2018::ПКВ::44:35.5:39
409:19.01.2018::ПКВ::44:35.5:39
409:20.01.2018::ПКВ::44:35.5:39
409:21.01.2018::ПКВ::44:35:39
409:22.01.2018::ПКВ::44:35:39
409:23.01.2018::ПКВ::47.9:37.4:39
409:24.01.2018::ПКВ::47.9:37.4:39
409:25.01.2018::ПКВ::47.9:37.4:39
409:26.01.2018::ПКВ::47.9:37:39
409:27.01.2018::ПКВ::47.9:37.4:39
409:28.01.2018::ПКВ::47.9:37.4:39
409:29.01.2018::ПКВ::47.9:37.4:39
409:30.01.2018::ПКВ::47.9:38:39
409:31.01.2018::ПКВ::47.9:38:39
409:01.02.2018:Электропогружным насосом:ПКВ::47.9::39
409:02.02.2018:Электропогружным насосом:ПКВ::47.9::39
409:03.02.2018:Электропогружным насосом:ПКВ::47.9::39
409:04.02.2018:Электропогружным насосом:ПКВ::44::39
409:05.02.2018:Электропогружным насосом:ПКВ::44::39
409:06.02.2018:Электропогружным насосом:ПКВ::44::39
409:07.02.2018:Электропогружным насосом:ПКВ::44::39
409:08.02.2018:Электропогружным насосом:ПКВ::44::39
409:09.02.2018:Электропогружным насосом:ПКВ::44::39
409:10.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:11.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:12.02.2018:Электропогружным насосом:ПКВ::46::39
409:13.02.2018:Электропогружным насосом:ПКВ::46::39
409:14.02.2018:Электропогружным насосом:ПКВ::46::39
409:15.02.2018:Электропогружным насосом:ПКВ::46::39
409:16.02.2018:Электропогружным насосом:ПКВ::46::39
409:17.02.2018:Электропогружным насосом:ПКВ::46::39
409:18.02.2018:Электропогружным насосом:ПКВ::46::39
409:19.02.2018:Электропогружным насосом:ПКВ::46::39
409:20.02.2018:Электропогружным насосом:ПКВ::46::39
409:21.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:22.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:23.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:24.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:25.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:26.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:27.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:28.02.2018:Электропогружным насосом:ПКВ::45.9::39
409:01.03.2018:Электропогружным насосом:ПКВ::45.9:37.5:39
409:02.03.2018:Электропогружным насосом:ПКВ::45.9:37.5:39
409:03.03.2018:Электропогружным насосом:ПКВ::45.9:37.5:39
409:04.03.2018:Электропогружным насосом:ПКВ::45.9:37.5:39
409:05.03.2018:Электропогружным насосом:ПКВ::45.9:37.4:39
409:06.03.2018:Электропогружным насосом:ПКВ::45.9:37.4:39
409:07.03.2018:Электропогружным насосом:ПКВ::45.9:37.4:39
409:08.03.2018:Электропогружным насосом:ПКВ::45.9:37.3:39
409:09.03.2018:Электропогружным насосом:ПКВ::45.9:36.8:39
409:10.03.2018:Электропогружным насосом:ПКВ::45.9:37.3:39
409:11.03.2018:Электропогружным насосом:ПКВ::45.9:37.2:39
409:12.03.2018:Электропогружным насосом:ПКВ::45.9:37.2:39
409:13.03.2018:Электропогружным насосом:ПКВ::45.9:37.2:39
409:14.03.2018:Электропогружным насосом:ПКВ::45.9:37.2:39
409:15.03.2018:Электропогружным насосом:ПКВ::45.9:37.2:39
409:16.03.2018:Электропогружным насосом:ПКВ::45.9:37.3:39
409:17.03.2018:Электропогружным насосом:ПКВ::46:37.6:39
409:18.03.2018:Электропогружным насосом:ПКВ::46:37.6:39
409:19.03.2018:Электропогружным насосом:ПКВ::46:37.5:39
409:20.03.2018:Электропогружным насосом:ПКВ::46:37.5:39
409:21.03.2018:Электропогружным насосом:ПКВ::46:37.5:39
409:22.03.2018:Электропогружным насосом:ПКВ::46:37.5:39
409:23.03.2018:Электропогружным насосом:ПКВ::46:38:39
409:24.03.2018:Электропогружным насосом:ПКВ::46:38:39
409:25.03.2018:Электропогружным насосом:ПКВ::46:38:39
409:26.03.2018:Электропогружным насосом:ПКВ::46:38:39
409:27.03.2018:Электропогружным насосом:ПКВ::46:38:39
409:28.03.2018:Электропогружным насосом:ПКВ::46:37:39
409:29.03.2018:Электропогружным насосом:ПКВ::46:37:39
409:30.03.2018:Электропогружным насосом:ПКВ::46:37:39
409:31.03.2018:Электропогружным насосом:ПКВ::45.9:36.8:39
409:01.04.2018:Электропогружным насосом:ПКВ::45.9:36.3:
409:02.04.2018:Электропогружным насосом:ПКВ::45.9:36.3:
409:03.04.2018:Электропогружным насосом:ПКВ::45.9:36.3:
409:04.04.2018:Электропогружным насосом:ПКВ::45.9:36.9:
409:05.04.2018:Электропогружным насосом:ПКВ::45.9:36.9:
409:06.04.2018:Электропогружным насосом:ПКВ::45.9:36.9:
409:07.04.2018:Электропогружным насосом:ПКВ::45.9:39.2:
409:08.04.2018:Электропогружным насосом:ПКВ::45.9:39.2:
409:09.04.2018:Электропогружным насосом:ПКВ::45.9:39.2:
409:10.04.2018:Электропогружным насосом:ПКВ::45.9:39.2:
409:11.04.2018:Электропогружным насосом:ПКВ::45.9:37.3:
409:12.04.2018:Электропогружным насосом:ПКВ::45.9:37.3:
409:13.04.2018:Электропогружным насосом:ПКВ::45.9:37.3:
409:14.04.2018:Электропогружным насосом:ПКВ::45.9:36.6:
409:15.04.2018:Электропогружным насосом:ПКВ::45.9:36.6:
409:16.04.2018:Электропогружным насосом:ПКВ::45.9:36.6:
409:17.04.2018:Электропогружным насосом:ПКВ::46:38:
409:18.04.2018:Электропогружным насосом:ПКВ::46:38:
409:19.04.2018:Электропогружным насосом:ПКВ::46:38:
409:20.04.2018:Электропогружным насосом:ПКВ::46:38:
409:21.04.2018:Электропогружным насосом:ПКВ::46:38:
409:22.04.2018:Электропогружным насосом:ПКВ::46:38:
409:23.04.2018:Электропогружным насосом:ПКВ::49:40.3:
409:24.04.2018:Электропогружным насосом:ПКВ::48.9:39.9:
409:25.04.2018:Электропогружным насосом:ПКВ::48.9:39.9:
409:27.04.2018:Электропогружным насосом:ПКВ::48.9:39.9:
409:28.04.2018:Электропогружным насосом:ПКВ::48.9:39.9:
409:29.04.2018:Электропогружным насосом:ПКВ::48.9:39.9:
409:30.04.2018:Электропогружным насосом:ПКВ::48.8:39.9:
409:01.05.2018:Электропогружным насосом:ПКВ::46.8:40.1:
409:02.05.2018:Электропогружным насосом:ПКВ::46.8:40.1:
409:03.05.2018:Электропогружным насосом:ПКВ::46.9:40:
409:04.05.2018:Электропогружным насосом:ПКВ::46.9:40:
409:05.05.2018:Электропогружным насосом:ПКВ::46.9:40:
409:06.05.2018:Электропогружным насосом:ПКВ::48.9:39.5:
409:07.05.2018:Электропогружным насосом:ПКВ::48.9:39.5:
409:08.05.2018:Электропогружным насосом:ПКВ::48.9:39.5:
409:09.05.2018:Электропогружным насосом:ПКВ::48.9:39.5:
