Скважина:Дата замера:Способ эксплуатации:Режим:Рпр(ТМ):Рзаб(Рпр):Рзаб(Нд):Рзаб(иссл)
1:2018.01.01::ПКВ:::44.2:55
1:2018.01.02::ПКВ:::43:55
1:2018.01.03::ПКВ:::44.2:55
1:2018.01.04::ПКВ:::44.2:55
1:2018.01.05::ПКВ:::44.2:55
1:2018.01.06::ПКВ:::44.2:55
1:2018.01.07::ПКВ:::44.2:55
1:2018.01.08::ПКВ:::44.2:55
1:2018.01.09::ПКВ:::44.2:55
1:2018.01.10::ПКВ:::44.2:55
1:2018.01.11::ПКВ:::44.2:55
1:2018.01.12::ПКВ:::43:55
1:2018.01.13::ПКВ:::44.2:55
10:2018.02.28:Электропогружным насосом:::::
1001:2018.01.01::::::57.2
1001:2018.01.02::::::57.2
1001:2018.01.03::::::57.2
1001:2018.01.04::::::57.2
1001:2018.01.05::::::57.2
1001:2018.01.06::::::57.2
1001:2018.01.07::::::57.2
1001:2018.01.08::::::57.2
1001:2018.01.09::::::57.2
1001:2018.01.10::::::57.2
1001:2018.01.11::::::57.2
1001:2018.01.12::::::57.2
1001:2018.01.13::::::57.2
1001:2018.01.14::::::57.2
1001:2018.01.15::::::57.2
1001:2018.01.16::::::57.2
1001:2018.01.17::::::57.2
1001:2018.01.18::::::57.2
1001:2018.01.19::::::57.2
1001:2018.01.20::::::57.2
1001:2018.01.21::::::57.2
1001:2018.01.22::::::57.2
1001:2018.01.23::::::57.2
1001:2018.01.24::::::57.2
1001:2018.01.25::::::57.2
1001:2018.01.26::::::57.2
1001:2018.01.27::::::57.5
1001:2018.01.28::::::57.5
1001:2018.01.29::::::57.5
1001:2018.01.30::::::57.5
1001:2018.01.31::::::57.5
1001:2018.02.01:Фонтанный:::::57.5
1001:2018.02.02:Фонтанный:::::57.5
1001:2018.02.03:Фонтанный:::::57.5
1001:2018.02.04:Фонтанный:::::57.5
1001:2018.02.05:Фонтанный:::::57.5
1001:2018.02.06:Фонтанный:::::57.5
1001:2018.02.07:Фонтанный:::::57.5
1001:2018.02.08:Фонтанный:::::57.5
1001:2018.02.09:Фонтанный:::::57.5
1001:2018.02.10:Фонтанный:::::57.5
1001:2018.02.11:Фонтанный:::::57.5
1001:2018.02.12:Фонтанный:::::57.5
1001:2018.02.13:Фонтанный:::::57.5
1001:2018.02.14:Фонтанный:::::51.5
1001:2018.02.15:Фонтанный:::::51.5
1001:2018.02.16:Фонтанный:::::51.5
